timestamp,x,y,z
0.0,-0.09503933668861249,0.06763624894034607,0.4046416745819687
0.0010000222227160604,1.1863617367989763,1.4674006387419776,1.8178528328023487
0.0020000444454321207,2.0605740476186574,2.037954332761355,2.176307682781678
0.003000066668148181,2.384141163408337,2.5856041663566725,2.4658657219335605
0.0040000888908642415,2.0313806222078146,2.064027247226459,2.122211548606111
0.005000111113580302,1.9461830900417627,1.5219171998398047,1.572615105749297
0.006000133336296362,1.3984298508460509,1.080349540912973,0.35411622231252493
0.007000155559012422,1.1103229328024922,0.30633284806290356,-0.1592255600885714
0.008000177781728483,0.8828872943220363,0.4117000466459659,-0.07464796398441802
0.009000200004444544,0.2138381424021869,0.4424876867255838,0.3577901096053196
0.010000222227160604,0.9628523667982176,1.0319598222418964,0.2129802353151251
0.011000244449876665,1.3668590562941885,0.982136726247151,-0.30311038259713524
0.012000266672592724,1.3876999706905002,0.8364875039454813,-1.3556301792272283
0.013000288895308784,0.86810900663414,0.16064820793157641,-1.5773097019071138
0.014000311118024845,0.2043364542063965,-0.8484731933353769,-1.8002144650478387
0.015000333340740905,-0.8651298957941768,-1.004833993094844,-1.8337813884952567
0.016000355563456966,-1.242407880795894,-1.207280740953899,-0.6664127796934094
0.017000377786173027,-2.061970448420678,-0.7705580179320719,0.09366206265029758
0.018000400008889087,-1.4943827973969113,-0.04717109322088764,1.1835055256703015
0.019000422231605148,-1.201588888391046,0.8021668250644004,1.5887306262715013
0.02000044445432121,-0.9152577777987224,1.1212446491121921,1.3265012717417954
0.02100046667703727,0.2131757611974628,1.0434102817838578,0.2156250173180996
0.02200048889975333,0.5762115896634029,0.32396694730676556,-0.3072810395627477
0.02300051112246939,0.795083208702311,-0.48653071544317417,-0.7506506068937653
0.024000533345185447,0.4739701594208419,-0.852347956625565,-0.7769047676128763
0.025000555567901508,0.27565016151368976,-2.0725536129068165,0.19273744471473256
0.02600057779061757,-0.8025759895220815,-2.2436881373246695,0.6375780633390878
0.02700060001333363,-1.288603278986422,-2.0174620934494354,1.489793488469751
0.02800062223604969,-1.2531905988222445,-1.2491957340043671,1.0704301779454288
0.02900064445876575,-0.7029707334093096,-0.6595358409596196,0.5356083940493711
0.03000066668148181,-0.1808823643195301,-0.3580579649202784,0.19812114423618707
0.03100068890419787,-0.2806179086410159,-0.8057262564351606,-0.31253868682308705
0.03200071112691393,0.043506468524846395,-1.0601035104771988,-0.5121484460062625
0.03300073334962999,0.3638255585570192,-0.8485316515072898,0.4261340985603137
0.03400075557234605,-0.15456662678252758,-0.6475426732026032,0.32612061999735287
0.03500077779506211,-0.32633737670715207,0.0019189939228512337,0.2198240185803717
0.036000800017778174,-1.3496545360993968,1.4215379093146154,-0.31041959208351944
0.03700082224049423,-1.1808753723496122,1.782318020179084,-1.3767448536327123
0.038000844463210295,-0.8872573087915974,2.2291025025809708,-1.5523768687993509
0.03900086668592635,-0.34892430558382204,2.5229125342321614,-2.057258353015284
0.04000088890864242,0.9321992320944086,2.2015571278139285,-2.036738801107686
0.041000911131358474,1.5501489187328645,1.4006482420705866,-0.6027215881863424
0.04200093335407454,2.7196838490157216,0.5157634612583937,0.7055902014165308
0.043000955576790595,3.010715880449956,-0.0883067329908292,1.886023269534188
0.04400097779950666,2.427804785473568,-0.6927048913394889,2.348052266201793
0.045001000022222716,1.8168814461299487,-0.4553311960423602,2.1526050439546824
0.04600102224493878,1.0758158353140366,0.051253811882902976,1.6926307530818574
0.04700104446765484,0.27683593241900867,0.4007254766285536,1.2071959354507837
